multiple,0.100000
RUNID,BUFFERTIME,COUNT,COLLECTTIME,BAND
TOA,Delta TOA,PW,power,angle
BUFFER 1, 1001.000000, 1024, 0, 1
   430.000,    0.000, 0.4, 1.7, 56.0
   860.000,  430.000, 0.4, 1.7, 56.0
  1290.000,  430.000, 0.4, 1.7, 56.0
  1720.000,  430.000, 0.4, 1.7, 56.0
  2150.000,  430.000, 0.4, 1.7, 56.0
  2580.000,  430.000, 0.4, 1.7, 56.0
  3010.000,  430.000, 0.4, 1.7, 56.0
  3440.000,  430.000, 0.4, 1.7, 56.0
  3870.000,  430.000, 0.4, 1.7, 56.0
  4300.000,  430.000, 0.4, 1.7, 56.0
  4730.000,  430.000, 0.4, 1.7, 56.0
  5160.000,  430.000, 0.4, 1.7, 56.0
  5590.000,  430.000, 0.4, 1.7, 56.0
  6020.000,  430.000, 0.4, 1.7, 56.0
  6450.000,  430.000, 0.4, 1.7, 56.0
  6880.000,  430.000, 0.4, 1.7, 56.0
  7310.000,  430.000, 0.4, 1.7, 56.0
  7740.000,  430.000, 0.4, 1.7, 56.0
  8170.000,  430.000, 0.4, 1.7, 56.0
  8600.000,  430.000, 0.4, 1.7, 56.0
  9030.000,  430.000, 0.4, 1.7, 56.0
  9460.000,  430.000, 0.4, 1.7, 56.0
  9890.000,  430.000, 0.4, 1.7, 56.0
 10320.000,  430.000, 0.4, 1.7, 56.0
 10750.000,  430.000, 0.4, 1.7, 56.0
 11180.000,  430.000, 0.4, 1.7, 56.0
 11610.000,  430.000, 0.4, 1.7, 56.0
 12040.000,  430.000, 0.4, 1.7, 56.0
 12470.000,  430.000, 0.4, 1.7, 56.0
 12900.000,  430.000, 0.4, 1.7, 56.0
 13330.000,  430.000, 0.4, 1.7, 56.0
 13760.000,  430.000, 0.4, 1.7, 56.0
 14190.000,  430.000, 0.4, 1.7, 56.0
 14620.000,  430.000, 0.4, 1.7, 56.0
 15050.000,  430.000, 0.4, 1.7, 56.0
 15480.000,  430.000, 0.4, 1.7, 56.0
 15910.000,  430.000, 0.4, 1.7, 56.0
 16340.000,  430.000, 0.4, 1.7, 56.0
 16770.000,  430.000, 0.4, 1.7, 56.0
 17200.000,  430.000, 0.4, 1.7, 56.0
 17630.000,  430.000, 0.4, 1.7, 56.0
 18060.000,  430.000, 0.4, 1.7, 56.0
 18490.000,  430.000, 0.4, 1.7, 56.0
 18920.000,  430.000, 0.4, 1.7, 56.0
 19350.000,  430.000, 0.4, 1.7, 56.0
 19780.000,  430.000, 0.4, 1.7, 56.0
 20210.000,  430.000, 0.4, 1.7, 56.0
 20640.000,  430.000, 0.4, 1.7, 56.0
 21070.000,  430.000, 0.4, 1.7, 56.0
 21500.000,  430.000, 0.4, 1.7, 56.0
 21930.000,  430.000, 0.4, 1.7, 56.0
 22360.000,  430.000, 0.4, 1.7, 56.0
 22790.000,  430.000, 0.4, 1.7, 56.0
 23220.000,  430.000, 0.4, 1.7, 56.0
 23650.000,  430.000, 0.4, 1.7, 56.0
 24080.000,  430.000, 0.4, 1.7, 56.0
 24510.000,  430.000, 0.4, 1.7, 56.0
 24940.000,  430.000, 0.4, 1.7, 56.0
 25370.000,  430.000, 0.4, 1.7, 56.0
 25800.000,  430.000, 0.4, 1.7, 56.0
 26230.000,  430.000, 0.4, 1.7, 56.0
 26660.000,  430.000, 0.4, 1.7, 56.0
 27090.000,  430.000, 0.4, 1.7, 56.0
 27520.000,  430.000, 0.4, 1.7, 56.0
 27950.000,  430.000, 0.4, 1.7, 56.0
 28380.000,  430.000, 0.4, 1.7, 56.0
 28810.000,  430.000, 0.4, 1.7, 56.0
 29240.000,  430.000, 0.4, 1.7, 56.0
 29670.000,  430.000, 0.4, 1.7, 56.0
 30100.000,  430.000, 0.4, 1.7, 56.0
 30530.000,  430.000, 0.4, 1.7, 56.0
 30960.000,  430.000, 0.4, 1.7, 56.0
 31390.000,  430.000, 0.4, 1.7, 56.0
 31820.000,  430.000, 0.4, 1.7, 56.0
 32250.000,  430.000, 0.4, 1.7, 56.0
 32680.000,  430.000, 0.4, 1.7, 56.0
 33110.000,  430.000, 0.4, 1.7, 56.0
 33540.000,  430.000, 0.4, 1.7, 56.0
 33970.000,  430.000, 0.4, 1.7, 56.0
 34400.000,  430.000, 0.4, 1.7, 56.0
 34830.000,  430.000, 0.4, 1.7, 56.0
 35260.000,  430.000, 0.4, 1.7, 56.0
 35690.000,  430.000, 0.4, 1.7, 56.0
 36120.000,  430.000, 0.4, 1.7, 56.0
 36550.000,  430.000, 0.4, 1.7, 56.0
 36980.000,  430.000, 0.4, 1.7, 56.0
 37410.000,  430.000, 0.4, 1.7, 56.0
 37840.000,  430.000, 0.4, 1.7, 56.0
 38270.000,  430.000, 0.4, 1.7, 56.0
 38700.000,  430.000, 0.4, 1.7, 56.0
 39130.000,  430.000, 0.4, 1.7, 56.0
 39560.000,  430.000, 0.4, 1.7, 56.0
 39990.000,  430.000, 0.4, 1.7, 56.0
 40420.000,  430.000, 0.4, 1.7, 56.0
 40850.000,  430.000, 0.4, 1.7, 56.0
 41280.000,  430.000, 0.4, 1.7, 56.0
 41710.000,  430.000, 0.4, 1.7, 56.0
 42140.000,  430.000, 0.4, 1.7, 56.0
 42570.000,  430.000, 0.4, 1.7, 56.0
 43000.000,  430.000, 0.4, 1.7, 56.0
 43430.000,  430.000, 0.4, 1.7, 56.0
 43860.000,  430.000, 0.4, 1.7, 56.0
 44290.000,  430.000, 0.4, 1.7, 56.0
 44720.000,  430.000, 0.4, 1.7, 56.0
 45150.000,  430.000, 0.4, 1.7, 56.0
 45580.000,  430.000, 0.4, 1.7, 56.0
 46010.000,  430.000, 0.4, 1.7, 56.0
 46440.000,  430.000, 0.4, 1.7, 56.0
 46870.000,  430.000, 0.4, 1.7, 56.0
 47300.000,  430.000, 0.4, 1.7, 56.0
 47730.000,  430.000, 0.4, 1.7, 56.0
 48160.000,  430.000, 0.4, 1.7, 56.0
 48590.000,  430.000, 0.4, 1.7, 56.0
 49020.000,  430.000, 0.4, 1.7, 56.0
 49450.000,  430.000, 0.4, 1.7, 56.0
 49880.000,  430.000, 0.4, 1.7, 56.0
 50310.000,  430.000, 0.4, 1.7, 56.0
 50740.000,  430.000, 0.4, 1.7, 56.0
 51170.000,  430.000, 0.4, 1.7, 56.0
 51600.000,  430.000, 0.4, 1.7, 56.0
 52030.000,  430.000, 0.4, 1.7, 56.0
 52460.000,  430.000, 0.4, 1.7, 56.0
 52890.000,  430.000, 0.4, 1.7, 56.0
 53320.000,  430.000, 0.4, 1.7, 56.0
 53750.000,  430.000, 0.4, 1.7, 56.0
 54180.000,  430.000, 0.4, 1.7, 56.0
 54610.000,  430.000, 0.4, 1.7, 56.0
 55040.000,  430.000, 0.4, 1.7, 56.0
 55470.000,  430.000, 0.4, 1.7, 56.0
 55900.000,  430.000, 0.4, 1.7, 56.0
